gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2294756110	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/7016543	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.873758	-98.496087							2017-07-11T15:35:36Z	11	7	2017	2705081	2705081	HUMAN_OBSERVATION	iNaturalist	Observations	7016543			2017-07-11T21:35:03Z	CC_BY_NC_4_0	Anne Stine	Anne Stine			2019-07-29T08:08:25.087Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2294675541	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29503707	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	CA		28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.280743	-83.054321							2019-07-25T07:01:49Z	25	7	2019	2705081	2705081	HUMAN_OBSERVATION	iNaturalist	Observations	29503707			2019-07-25T12:17:30Z	CC_BY_NC_4_0	Pat Deacon	Pat Deacon			2019-07-29T07:55:14.274Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2294665785	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29467625	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.742308	-97.2799							2019-07-24T12:44:59Z	24	7	2019	2705081	2705081	HUMAN_OBSERVATION	iNaturalist	Observations	29467625			2019-07-24T20:56:47Z	CC_BY_NC_4_0	Ryan	Ryan			2019-07-29T07:55:01.002Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2294665730	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29467670	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.069291	-89.486044	5.0						2019-07-24T14:17:08Z	24	7	2019	2705081	2705081	HUMAN_OBSERVATION	iNaturalist	Observations	29467670			2019-07-24T20:57:27Z	CC_BY_NC_4_0	kjsytsma	kjsytsma			2019-07-29T07:55:01.878Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2294652827	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29408030	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	CA		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.646346	-79.465546	10.0						2019-07-23T08:59:00Z	23	7	2019	2705081	2705081	HUMAN_OBSERVATION	iNaturalist	Observations	29408030			2019-07-23T22:58:31Z	CC_BY_NC_4_0	Reuven Martin	Reuven Martin			2019-07-29T07:54:47.972Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2294609446	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29245015	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.879336	-79.400569	28762.0						2019-07-19T16:23:00Z	19	7	2019	2705081	2705081	HUMAN_OBSERVATION	iNaturalist	Observations	29245015			2019-07-21T15:14:22Z	CC_BY_NC_4_0	Nate Hartley	Nate Hartley			2019-07-29T07:53:51.140Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2294552258	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29026573	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.977783	-97.115723							2019-07-17T10:02:58Z	17	7	2019	2705081	2705081	HUMAN_OBSERVATION	iNaturalist	Observations	29026573			2019-07-17T23:46:40Z	CC_BY_NC_4_0	Clay	Clay			2019-07-29T07:52:42.659Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2294517124	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28897634	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.861212	-97.932538	16.0						2019-07-14T18:36:09Z	14	7	2019	2705081	2705081	HUMAN_OBSERVATION	iNaturalist	Observations	28897634			2019-07-15T23:00:42Z	CC_BY_NC_4_0	keeganh	keeganh			2019-07-29T07:51:56.434Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2294490888	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28799679	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.038533	-87.738561	27847.0						2019-07-13T10:27:00Z	13	7	2019	2705081	2705081	HUMAN_OBSERVATION	iNaturalist	Observations	28799679			2019-07-14T15:36:03Z	CC_BY_NC_4_0	cassi saari	cassi saari			2019-07-29T07:51:23.438Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2294480560	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28762827	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.525999	-96.223585	24.0						2019-07-13T18:00:53Z	13	7	2019	2705081	2705081	HUMAN_OBSERVATION	iNaturalist	Observations	28762827			2019-07-13T23:14:27Z	CC_BY_NC_4_0	Sam Kieschnick	Sam Kieschnick			2019-07-29T07:51:07.195Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2294403610	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/17189500	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.052463	-87.671019	22.0						2018-10-04T08:12:28Z	4	10	2018	2705081	2705081	HUMAN_OBSERVATION	iNaturalist	Observations	17189500			2018-10-04T16:14:14Z	CC_BY_NC_4_0	njcz	njcz			2019-07-29T07:33:54.998Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
2292003405	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1906967	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	ZZ		396d5f30-dea9-11db-8ab4-b8a03c50a862									1949-07-31T00:00:00Z	31	7	1949	2705081	2705081	PRESERVED_SPECIMEN		Botany	WAG.1906967				CC0_1_0	Naturalis Biodiversity Center	Boom BK			2019-07-23T02:22:03.747Z	STILLIMAGE	
2291996561	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1888118	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	ZZ		396d5f30-dea9-11db-8ab4-b8a03c50a862									1933-08-12T00:00:00Z	12	8	1933	2705081	2705081	PRESERVED_SPECIMEN		Botany	WAG.1888118				CC0_1_0	Naturalis Biodiversity Center	Buwalda P			2019-07-23T02:21:57.299Z	STILLIMAGE	
2291777167	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1175347	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	ZZ		396d5f30-dea9-11db-8ab4-b8a03c50a862									1978-08-23T00:00:00Z	23	8	1978	2705081	2705081	PRESERVED_SPECIMEN		Botany	WAG.1175347				CC0_1_0	Naturalis Biodiversity Center	Elzinga D			2019-07-23T02:16:40.289Z	STILLIMAGE	
2291777144	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1175346	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	ZZ		396d5f30-dea9-11db-8ab4-b8a03c50a862									1978-08-23T00:00:00Z	23	8	1978	2705081	2705081	PRESERVED_SPECIMEN		Botany	WAG.1175346				CC0_1_0	Naturalis Biodiversity Center	Elzinga D			2019-07-23T02:16:40.348Z	STILLIMAGE	
2291777125	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1175349	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	ZZ		396d5f30-dea9-11db-8ab4-b8a03c50a862									1979-10-08T00:00:00Z	8	10	1979	2705081	2705081	PRESERVED_SPECIMEN		Botany	WAG.1175349				CC0_1_0	Naturalis Biodiversity Center	Elzinga D			2019-07-23T02:16:40.589Z	STILLIMAGE	
2291776989	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1175344	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	ZZ		396d5f30-dea9-11db-8ab4-b8a03c50a862									1979-10-08T00:00:00Z	8	10	1979	2705081	2705081	PRESERVED_SPECIMEN		Botany	WAG.1175344				CC0_1_0	Naturalis Biodiversity Center	Elzinga D			2019-07-23T02:16:40.649Z	STILLIMAGE	
2291669715	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/U.1502381	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	ZZ	Great Lakes Region,Pointe aux Pins, rondeua Provincial Park, Lake Erie, Kent County, Ontario.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1940-08-14T00:00:00Z	14	8	1940	2705081	2705081	PRESERVED_SPECIMEN		Botany	U.1502381				CC0_1_0	Naturalis Biodiversity Center	Soper JH			2019-07-23T02:12:42.730Z	STILLIMAGE	
2291669532	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/U.1502376	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US	Eastern Massachusetts, Edge f Salt march, Oak Island, Mass.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1911-09-21T00:00:00Z	21	9	1911	2705081	2705081	PRESERVED_SPECIMEN		Botany	U.1502376				CC0_1_0	Naturalis Biodiversity Center	Wiegand KM			2019-07-23T02:12:41.887Z	STILLIMAGE	
2291669436	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/U.1502379	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	CA	Ontario, Farran Point, Stormont County, along railroad, ¼ mile west of station, only known occurrence is eastern Ontario.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1954-09-23T00:00:00Z	23	9	1954	2705081	2705081	PRESERVED_SPECIMEN		Botany	U.1502379				CC0_1_0	Naturalis Biodiversity Center	Dore WG; Rens LJ van			2019-07-23T02:12:41.972Z	STILLIMAGE	
2291492217	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.4316960	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US	Armstrong, Iowa.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1883-08-10T00:00:00Z	10	8	1883	2705081	2705081	PRESERVED_SPECIMEN		Botany	L.4316960				CC0_1_0	Naturalis Biodiversity Center	Cratty RI			2019-07-23T02:06:13.119Z	STILLIMAGE	
2291353165	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.3802858	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	CA	Manitoba, Pierson, southwestern Manitoba.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1950-08-15T00:00:00Z	15	8	1950	2705081	2705081	PRESERVED_SPECIMEN		Botany	L.3802858				CC0_1_0	Naturalis Biodiversity Center	Dore WG; Breitung AJ			2019-07-23T02:02:28.818Z	STILLIMAGE	
2291126560	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.3096408	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	NL	N-Br: Nuanen, Paaihueken.	396d5f30-dea9-11db-8ab4-b8a03c50a862													2705081	2705081	PRESERVED_SPECIMEN		Botany	L.3096408				CC0_1_0	Naturalis Biodiversity Center	Rubers WV			2019-07-23T01:48:29.742Z	STILLIMAGE	RECORDED_DATE_INVALID
2291126323	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.3096407	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	NL	Olmkerk/Alm*, coörd 124-419, bij waterkant na natuurontwikkeling.	396d5f30-dea9-11db-8ab4-b8a03c50a862									2003-08-28T00:00:00Z	28	8	2003	2705081	2705081	PRESERVED_SPECIMEN		Botany	L.3096407				CC0_1_0	Naturalis Biodiversity Center	Ruth P van			2019-07-23T01:48:28.309Z	STILLIMAGE	
2291125883	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.3096405	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	NL	Olmkerk/Alm*, coörd 124-419, bij waterkant na natuurontwikkeling.	396d5f30-dea9-11db-8ab4-b8a03c50a862									2003-08-28T00:00:00Z	28	8	2003	2705081	2705081	PRESERVED_SPECIMEN		Botany	L.3096405				CC0_1_0	Naturalis Biodiversity Center	Ruth P van			2019-07-23T01:48:28.692Z	STILLIMAGE	
2290617963	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/U.1502372	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US	Americae Septemtrionalis, bij Tappakannoe, N. Caroline.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1935-09-02T00:00:00Z	2	9	1935	2705081	2705081	PRESERVED_SPECIMEN		Botany	U.1502372				CC0_1_0	Naturalis Biodiversity Center	Houten JG ten; Schoenmakers A			2019-07-23T02:12:42.661Z	STILLIMAGE	
2290597867	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1175341	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	ZZ		396d5f30-dea9-11db-8ab4-b8a03c50a862									1978-08-23T00:00:00Z	23	8	1978	2705081	2705081	PRESERVED_SPECIMEN		Botany	WAG.1175341				CC0_1_0	Naturalis Biodiversity Center	Elzinga D			2019-07-23T02:16:40.634Z	STILLIMAGE	
2290551499	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/U.1502384	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US	Americae Septemtrionalis, 1 mile ten N. van Myrthle Beach, Z. Carolina.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1935-08-30T00:00:00Z	30	8	1935	2705081	2705081	PRESERVED_SPECIMEN		Botany	U.1502384				CC0_1_0	Naturalis Biodiversity Center	Houten JG ten; Schoenmakers A			2019-07-23T02:12:42.647Z	STILLIMAGE	
2290519217	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/U.1502387	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US	Lorannie Wyoming.	396d5f30-dea9-11db-8ab4-b8a03c50a862													2705081	2705081	PRESERVED_SPECIMEN		Botany	U.1502387				CC0_1_0	Naturalis Biodiversity Center	Nelson E			2019-07-23T02:12:41.625Z	STILLIMAGE	RECORDED_DATE_INVALID
2290176196	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1175350	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	ZZ		396d5f30-dea9-11db-8ab4-b8a03c50a862									1978-08-23T00:00:00Z	23	8	1978	2705081	2705081	PRESERVED_SPECIMEN		Botany	WAG.1175350				CC0_1_0	Naturalis Biodiversity Center	Elzinga D			2019-07-23T02:16:40.201Z	STILLIMAGE	
2290099095	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1175342	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	ZZ		396d5f30-dea9-11db-8ab4-b8a03c50a862									1978-08-23T00:00:00Z	23	8	1978	2705081	2705081	PRESERVED_SPECIMEN		Botany	WAG.1175342				CC0_1_0	Naturalis Biodiversity Center	Elzinga D			2019-07-23T02:16:41.560Z	STILLIMAGE	
2290082385	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/U.1502370	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US	Sandy Beardstown, Illinois.	396d5f30-dea9-11db-8ab4-b8a03c50a862													2705081	2705081	PRESERVED_SPECIMEN		Botany	U.1502370				CC0_1_0	Naturalis Biodiversity Center	Geyer CA			2019-07-23T02:12:41.786Z	STILLIMAGE	RECORDED_DATE_INVALID
2290064211	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/U.1502382	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	ZZ	Great Lakes Region, Pointe aux Pins, Rondeau Province Park, Lake Erie, Kenty Country, Ontario.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1940-08-14T00:00:00Z	14	8	1940	2705081	2705081	PRESERVED_SPECIMEN		Botany	U.1502382				CC0_1_0	Naturalis Biodiversity Center	Soper JH			2019-07-23T02:12:43.378Z	STILLIMAGE	
2290020760	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/U.1502373	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US	South Carolina, Georgetown County, Salt marsh, Pawleys Island, 2 miles south of Waverly Mills.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1957-10-20T00:00:00Z	20	10	1957	2705081	2705081	PRESERVED_SPECIMEN		Botany	U.1502373				CC0_1_0	Naturalis Biodiversity Center	Radford AE			2019-07-23T02:12:44.021Z	STILLIMAGE	
2290009432	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1175343	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US	Auf sandigem Boden am Ufer des Susquehanna bei Sayre in Pennsylvanien (Nordamerika).	396d5f30-dea9-11db-8ab4-b8a03c50a862									1901-08-15T00:00:00Z	15	8	1901	2705081	2705081	PRESERVED_SPECIMEN		Botany	WAG.1175343				CC0_1_0	Naturalis Biodiversity Center	Barbour WC			2019-07-23T02:16:40.222Z	STILLIMAGE	
2289994429	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/U.1502369	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US	Tivoli, Texas.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1942-08-15T00:00:00Z	15	8	1942	2705081	2705081	PRESERVED_SPECIMEN		Botany	U.1502369				CC0_1_0	Naturalis Biodiversity Center	Fisher GL			2019-07-23T02:12:41.922Z	STILLIMAGE	
2289915390	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1888119	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	ZZ		396d5f30-dea9-11db-8ab4-b8a03c50a862									1933-08-12T00:00:00Z	12	8	1933	2705081	2705081	PRESERVED_SPECIMEN		Botany	WAG.1888119				CC0_1_0	Naturalis Biodiversity Center	Buwalda P			2019-07-23T02:21:58.518Z	STILLIMAGE	
2289862433	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1175351	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	ZZ		396d5f30-dea9-11db-8ab4-b8a03c50a862									1978-08-23T00:00:00Z	23	8	1978	2705081	2705081	PRESERVED_SPECIMEN		Botany	WAG.1175351				CC0_1_0	Naturalis Biodiversity Center	Elzinga D			2019-07-23T02:16:40.086Z	STILLIMAGE	
2289702174	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.3802890	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	CA	Saskatchewan, Roche Percee, southeastern Saskatchewan.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1951-07-17T00:00:00Z	17	7	1951	2705081	2705081	PRESERVED_SPECIMEN		Botany	L.3802890				CC0_1_0	Naturalis Biodiversity Center	Dore WG; Boivin JRB			2019-07-23T02:02:28.579Z	STILLIMAGE	
2289650062	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/U.1502380	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US	Dep. Washington.	396d5f30-dea9-11db-8ab4-b8a03c50a862													2705081	2705081	PRESERVED_SPECIMEN		Botany	U.1502380				CC0_1_0	Naturalis Biodiversity Center	Unreadable			2019-07-23T02:12:41.761Z	STILLIMAGE	
2289640692	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.4316961	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US	Above Conneticut River, Hinsdale.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1932-07-31T00:00:00Z	31	7	1932	2705081	2705081	PRESERVED_SPECIMEN		Botany	L.4316961				CC0_1_0	Naturalis Biodiversity Center	Weatherby CA; Weatherby UF			2019-07-23T02:06:13.195Z	STILLIMAGE	
2289619009	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1175348	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	ZZ		396d5f30-dea9-11db-8ab4-b8a03c50a862									1979-10-08T00:00:00Z	8	10	1979	2705081	2705081	PRESERVED_SPECIMEN		Botany	WAG.1175348				CC0_1_0	Naturalis Biodiversity Center	Elzinga D			2019-07-23T02:16:39.187Z	STILLIMAGE	
2289563597	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/U.1502371	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum	cubense	VARIETY	Panicum virgatum var. cubense Griseb.	US	North Carolina, Alleghany County, Bog, near Us. 21 and Glade Creek, Glade Valley.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1958-07-31T00:00:00Z	31	7	1958	4119586	2705081	PRESERVED_SPECIMEN		Botany	U.1502371				CC0_1_0	Naturalis Biodiversity Center	Radford AE			2019-07-23T02:12:41.727Z	STILLIMAGE	
2289476904	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.4270267	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	NL	196 - 394, ruigte met adventieven.	396d5f30-dea9-11db-8ab4-b8a03c50a862									2002-09-23T00:00:00Z	23	9	2002	2705081	2705081	PRESERVED_SPECIMEN		Botany	L.4270267				CC0_1_0	Naturalis Biodiversity Center	Reijerse F			2019-07-23T02:05:54.294Z	STILLIMAGE	
2289474824	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.3802954	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	US	Louisiana Parish: Iberia.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1972-07-08T00:00:00Z	8	7	1972	2705081	2705081	PRESERVED_SPECIMEN		Botany	L.3802954				CC0_1_0	Naturalis Biodiversity Center	Thomas RD; et al.			2019-07-23T02:02:29.881Z	STILLIMAGE	
2289454379	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.3701616	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	ZZ	Areaal: N-Amerika.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1947-08-14T00:00:00Z	14	8	1947	2705081	2705081	PRESERVED_SPECIMEN		Botany	L.3701616				CC0_1_0	Naturalis Biodiversity Center	Bloembergen S			2019-07-23T02:01:34.069Z	STILLIMAGE	
2289445503	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1175345	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	Panicum virgatum		SPECIES	Panicum virgatum L.	ZZ		396d5f30-dea9-11db-8ab4-b8a03c50a862									1979-10-08T00:00:00Z	8	10	1979	2705081	2705081	PRESERVED_SPECIMEN		Botany	WAG.1175345				CC0_1_0	Naturalis Biodiversity Center	Elzinga D			2019-07-23T02:16:39.867Z	STILLIMAGE	
