OsID,OsGene
LOC_Os03g62670,OsHOL1
LOC_Os03g63010,PTOX1
LOC_Os03g63150,Bph14
LOC_Os03g63400,Osj3g2BTF3
LOC_Os03g63650,OsBRXL2
LOC_Os03g63920,OsKu80|Ku80
LOC_Os03g63970,OsGA20ox1|GNP1|SDSFL1
LOC_Os03g64070,OsLOGL5
LOC_Os03g64260,OsERF83
LOC_Os04g01130,MRG701
LOC_Os04g01140,CYP93G1|OsFNSII
LOC_Os04g01160,SOR1
LOC_Os04g01520,OsNope1
LOC_Os04g01590,OsARG
LOC_Os04g01690,ADCa|OsAdc2
LOC_Os04g01950,BLEC-Str8
LOC_Os04g02110,RGA3
LOC_Os04g03980,OsYUCCA7
LOC_Os04g04330,CTB4a
LOC_Os04g08034,OsEMF2a
LOC_Os04g08290,ART2
LOC_Os04g08350,OsCAS
LOC_Os04g08450,OsSFL1
LOC_Os04g08740,ETR2|Os-ERL1|OsETR2
LOC_Os04g09900,OsCPS4|OsCyc1
LOC_Os04g09920,CYP99A3
LOC_Os04g10010,MAS
LOC_Os04g10060,OsDTS2|OsKSL4|OsKS4
LOC_Os04g10160,CYP99A2
LOC_Os04g10690,OsPht1;5|OsPT5
LOC_Os04g10750,OsPht1;4|OsPT4
LOC_Os04g10800,OsPht1;13|OsPT13
LOC_Os04g11830,PCF1
LOC_Os04g12540,OslecRK|OsLecRK1
LOC_Os04g12560,OsLecRK2
LOC_Os04g12580,OsLecRK3
LOC_Os04g12600,OsLecRK4
LOC_Os04g13140,OsSAG12
LOC_Os04g13540,OsHFP
LOC_Os04g15840,OsEXP1
LOC_Os04g15920,RIF3
LOC_Os04g16450,OsPIP2;6
LOC_Os04g16680,OsSBPase
LOC_Os04g16970,OsCTR1
LOC_Os04g17650,OsSUS7
LOC_Os04g17660,OsHAC1;2
LOC_Os04g20270,OsSRT1
LOC_Os04g20330,OscZOG1
LOC_Os04g21350,OsFPFL4
LOC_Os04g21950,OsWRKY51
LOC_Os04g23550,RERJ1|OsOsbHLH006|OsbHLH6
LOC_Os04g23890,OsNPH1b
LOC_Os04g23910,OsMADS25
LOC_Os04g24110,OsUGT90A1
LOC_Os04g24140,OsRPI|RPI
LOC_Os04g24430,OsSUS5
LOC_Os04g24530,OsACOS12
LOC_Os04g25400,OsHCAR
LOC_Os04g25550,Osspt16
LOC_Os04g27190,OsTPS19
LOC_Os04g27340,OsTPS20
LOC_Os04g27790,OsTPS24
LOC_Os04g28260,PAKRP1|OsKRP1
LOC_Os04g28280,An-1
LOC_Os04g28420,rFKBP65|OsFKBP65
LOC_Os04g30760,OsPLS4
LOC_Os04g30780,EIF3H
LOC_Os04g31290,OsbHLH156
LOC_Os04g31320,OsSWIB
LOC_Os04g31330,OsExo70-F3
LOC_Os04g32050,OsYSL6
LOC_Os04g32350,OsRPC53
LOC_Os04g32460,OsAFB2
LOC_Os04g32510,Gnp4|LAX2
LOC_Os04g32550,DAD-1|DAD1
LOC_Os04g32620,OsRap2.6|OsERF101
LOC_Os04g32850,Pi21
LOC_Os04g32920,OsHAK1
LOC_Os04g32930,OsSnm1
LOC_Os04g32950,OsCNX
LOC_Os04g33200,RIF1
LOC_Os04g33480,DSL1
LOC_Os04g33720,OSINV4
LOC_Os04g33740,GIF1|OsCIN2|OsGIF1|WB1
LOC_Os04g33780,OsOTLD1
LOC_Os04g33860,ACL1
LOC_Os04g33870,OsOFP14
LOC_Os04g34460,OsFBN5
LOC_Os04g34600,Asr4
LOC_Os04g34980,SDG708
LOC_Os04g35010,OsZOU-1|bHLH144
LOC_Os04g35060,OsNaPRT2
LOC_Os04g35190,OsDRF1
LOC_Os04g35240,SAPK7
LOC_Os04g35420,OsRecQl4
LOC_Os04g35500,OsZHD8
LOC_Os04g35560,OsTCHQD1
LOC_Os04g35590,OsACOT
LOC_Os04g36070,OsRR1
LOC_Os04g36650,NSG|NSG1
LOC_Os04g36660,OsCaM
LOC_Os04g36740,OsSKOR
LOC_Os04g37430,SPH
LOC_Os04g37500,OsGAD2
LOC_Os04g37570,OsAP37
LOC_Os04g37619,OsABA1|OSZEP1
LOC_Os04g37920,OsCRY1b
LOC_Os04g37960,ZEP1
LOC_Os04g37980,OsMST1
LOC_Os04g38310,HN1L
LOC_Os04g38410,CP24
LOC_Os04g38470,OsEPF2
LOC_Os04g38480,OsSERK2
LOC_Os04g38520,IIP4
LOC_Os04g38570,OsABCB14
LOC_Os04g38660,Bh4
LOC_Os04g38720,OsNAC2|OsTIL1|OMTN2|OsORE1
LOC_Os04g38870,GF14b|OsGF14b
LOC_Os04g38940,OsVIT1
LOC_Os04g38950,TDD1|OASB1
LOC_Os04g39020,BAD1|OsBADH1
LOC_Os04g39060,OsCFM2
LOC_Os04g39080,MOF
LOC_Os04g39110,OsGASR2
LOC_Os04g39430,D11|CPB1|CYP724B1|GNS4|PMM1
LOC_Os04g39470,OsMYB80
LOC_Os04g39770,FCP1|OsCLE402
LOC_Os04g39780,DWA1
LOC_Os04g39840,Os4BGlu10
LOC_Os04g39880,Os4BGlu12
LOC_Os04g39900,OsTAGG1|Os4BGlu13
LOC_Os04g39970,OsV4
LOC_Os04g39980,DAO
LOC_Os04g40020,Rf17|RMS
LOC_Os04g40140,BET1
LOC_Os04g40290,CRC1
LOC_Os04g40410,OsNAR2.2
LOC_Os04g40540,OsPIMT2
LOC_Os04g40590,OsWS1
LOC_Os04g40730,WSL3
LOC_Os04g40874,OsG6PDH2
LOC_Os04g40930,rml1|RML1
LOC_Os04g40950,OsGapC2
LOC_Os04g40970,OsDBH
LOC_Os04g41110,OsRAD21-2
LOC_Os04g41160,OsOxi1
LOC_Os04g41340,Os4NPP1
LOC_Os04g41680,OsChia4a
LOC_Os04g41850,OsNIN-like2
LOC_Os04g41970,OsGLU3|RT
LOC_Os04g42000,OsLS
LOC_Os04g42095|LOC_Os04g42090,OsSAMDC
LOC_Os04g42140,Rymv1
LOC_Os04g42520,OsAPT2
LOC_Os04g42930,OsGrx|OsGrxC2;2|OsGrxC2.2
LOC_Os04g43050,SHO1|OsDCL4
LOC_Os04g43070,OsAMT1;1|OsAMT1.1
LOC_Os04g43200,EFA27
LOC_Os04g43680,Osmyb4
LOC_Os04g43800,OsPAL6
LOC_Os04g43840,LABA1|OsLOGL6|An-2
LOC_Os04g44060,OsPIP2;3
LOC_Os04g44130,CAL2
LOC_Os04g44150,OsGA2ox6
LOC_Os04g44280,OsRR5
LOC_Os04g44300,OsYSL13
LOC_Os04g44320,OsYSL12
LOC_Os04g44470,RASI
LOC_Os04g44500,OsABAR1
LOC_Os04g44610,OsABCG9
LOC_Os04g44620,OsHUS1
LOC_Os04g44820,OsRDCP1
LOC_Os04g44870,Rpp16|OsPBP1
LOC_Os04g45010,OsPLIM2b
LOC_Os04g45060,OsMYB57
LOC_Os04g45290,OsINV2
LOC_Os04g45330,OsYABBY5|OsYAB3|TOB1
LOC_Os04g45340,OsSWN6
LOC_Os04g45470,Glup3|OsVPE1
LOC_Os04g45730,STRK1
LOC_Os04g45750,GT-2
LOC_Os04g45800,OsLCBK2
LOC_Os04g45810,Oshox22
LOC_Os04g45860,OsYSL9
LOC_Os04g45900,OsYSL16
LOC_Os04g45960,OsSub42|OsSP2
LOC_Os04g45970,OsGDH2
LOC_Os04g46000,OsCYCP4;4
LOC_Os04g46060,OsWRKY36
LOC_Os04g46220,OsERF1
LOC_Os04g46390,OsDjA6
LOC_Os04g46400,OsDREB4-2|CR250|OsAP2
LOC_Os04g46450,OsHUB1|MIP1
LOC_Os04g46460,OsNAGK1|NAGK1
LOC_Os04g46470,HTD1|OsCCD7|D17
LOC_Os04g46580,OsSPL7
LOC_Os04g46650,OsEXPB5
LOC_Os04g46860,OsSCL6-IIc
LOC_Os04g46930,SerR
LOC_Os04g46940,OsHMA5
LOC_Os04g46960,OsGPX1
LOC_Os04g46980,cZOGT1
LOC_Os04g46990,cZOGT2
LOC_Os04g47059,Kala4|OsS1
LOC_Os04g47220,OsPIP1;2
LOC_Os04g47240,YDA1|SMG2|OsMKKK10
LOC_Os04g47300,OsCPK12
LOC_Os04g47580,cycOs1
LOC_Os04g47770,cZOGT3
LOC_Os04g47860,OsIDD10
LOC_Os04g47870,OsAGO1b
LOC_Os04g47890,MOF1|MFS2
LOC_Os04g48070,ROC4
LOC_Os04g48170,CYP87A3
LOC_Os04g48260,OsSIRH2-14
LOC_Os04g48350,OsDREB1E|OsDREB1-1|CR350
LOC_Os04g48370,OsNRPD1a
LOC_Os04g48390,OsSPX-MFS1|OsPSS1
LOC_Os04g48400,HTH1
LOC_Os04g48760,XIAO
LOC_Os04g48850,OsACS2
LOC_Os04g48930,OsFRO1
LOC_Os04g49130,OsSCE3
LOC_Os04g49230,RAVL1
LOC_Os04g49410,OsEXPA10
LOC_Os04g49450,OsMYB511
LOC_Os04g49510,OsCDPK7
LOC_Os04g49570,GLR3.1
LOC_Os04g49900,OsABCC7
LOC_Os04g50060,OsGRAS23
LOC_Os04g50940,OsNPF7.4
LOC_Os04g50950,OsPTR6|PTR6|OsNPF7.3
LOC_Os04g51000,RFL|APO2|SSC
LOC_Os04g51070,DTD|EAT1
LOC_Os04g51150,AOX1a|OsAOX1a
LOC_Os04g51160,OsAOX1b
LOC_Os04g51172,OsBRXL3
LOC_Os04g51180,COLD1
LOC_Os04g51190,OsGRF3
LOC_Os04g51280,WSP1
LOC_Os04g51330,OsMT|OsMEX1
LOC_Os04g51350,MPR25
LOC_Os04g51400,OsRMT1
LOC_Os04g51700,OsLig4|Lig4
LOC_Os04g51820,OsHKT1;1|OsHKT4
LOC_Os04g51830,OsHKT1;4
LOC_Os04g52090,OsAP2-39
LOC_Os04g52130,RLIN1
LOC_Os04g52140,OsCTR3
LOC_Os04g52164,OsCER2|OsHMS1I
LOC_Os04g52230,OsKS1
LOC_Os04g52240,KS2|OsKS2|OsKSL2
LOC_Os04g52280,FC1|OsCAD7
LOC_Os04g52310,OsZIP3
LOC_Os04g52450,Osl2
LOC_Os04g52479,NAL1|qFLW4
LOC_Os04g52540,OsAGO2
LOC_Os04g52780,OsFLS2
LOC_Os04g52830,Ctb1
LOC_Os04g52900,OsABCC1|MRP1
LOC_Os04g52920,GSD1
LOC_Os04g52960,OsNUC1
LOC_Os04g53050,PiPR1
LOC_Os04g53060,Hwc3
LOC_Os04g53120,Xa1
LOC_Os04g53210,GLO2
LOC_Os04g53240,OsATG8b
LOC_Os04g53620,RUBI3
LOC_Os04g53740,OsTrx15
LOC_Os04g54200,OsBIDK1|OsDGK1
LOC_Os04g54340,OsMRE11
LOC_Os04g54474,OsTGAP1|OsbZIP37
LOC_Os04g54490,OsEPF1
LOC_Os04g54800,OsSK3
LOC_Os04g54900,ILI1
LOC_Os04g55230,FLO2
LOC_Os04g55510,OsHIP1|HAF1
LOC_Os04g55560,SHAT1
LOC_Os04g55590,OsWOX4
LOC_Os04g55800,OsSULTR3;3
LOC_Os04g55920,OsJAZ1|OsTIFY3|EG2
LOC_Os04g56170,OsLG1
LOC_Os04g56210,OsFPPS3
LOC_Os04g56400,OsGS2|lambdaGS31
LOC_Os04g56430,OsRMC|OsRLK
LOC_Os04g56480,OsPELOTA|LML1|Ospelo
LOC_Os04g56500,OsIBH1|IBH1
LOC_Os04g56520,OsUAM2
LOC_Os04g56580,IPK1|OsIPK1
LOC_Os04g56620,OsCNX1
LOC_Os04g56780,MOC3|OsWUS|TAB1|OsTAB1
LOC_Os04g56850,OsARF11
LOC_Os04g56950,IAMT1
LOC_Os04g56970,FtsZ1
LOC_Os04g56990,RLI1
LOC_Os04g57320,OsIM1
LOC_Os04g57490,OsCP1
LOC_Os04g57530,sh4|SHA1
LOC_Os04g57610,OsARF12
LOC_Os04g57720,OsRR6
LOC_Os04g57810,OsDRE2
LOC_Os04g57850,OsBIABP1|SLAC1|OsSLAC1
LOC_Os04g57890,Stt3a
LOC_Os04g57920,GIC
LOC_Os04g58110,OsPK3
LOC_Os04g58130,OsKTN80b|OsWD40-111
LOC_Os04g58190,OsDOF18
LOC_Os04g58200,OsPORA
LOC_Os04g58390,OsALN
LOC_Os04g58550,OsACBP4
LOC_Os04g58560,OsAtg4
LOC_Os04g58580,OsPMM
LOC_Os04g58620,AM1
LOC_Os04g58710,OsAAE3
LOC_Os04g58750,OsBSK3
LOC_Os04g58760,OsCASP1
LOC_Os04g58780,WSL5|OsPPR4
LOC_Os04g58810,OsCAF1B
LOC_Os04g58860,OsNDR1
LOC_Os04g58880,RLS2|OsEXO70A1
LOC_Os04g59440,psbS2
LOC_Os04g59450,SAPK5
LOC_Os04g59550,OsUGT1
LOC_Os04g59570,YSS1
LOC_Os04g59610,OsSGRL
LOC_Os04g59620,ENL1L
LOC_Os04g59624,ENL1
LOC_Os05g01140,OsJMT1
LOC_Os05g01270,OsCYP20-2
LOC_Os05g01370,OsPGIP2
LOC_Os05g01380,OsPGIP1
LOC_Os05g01444,OsPGIP4
LOC_Os05g01450,OseIF3f
LOC_Os05g01710,Xa5
LOC_Os05g01990,OsRH17
LOC_Os05g02020,OsRLCK176|BML
LOC_Os05g02040,RPA1c
LOC_Os05g02070,OsMT2b
LOC_Os05g02130,Xb3
LOC_Os05g02260,bip130
LOC_Os05g02500,OsMKP1|GSN1|LARGE8|GLA1
LOC_Os05g02530,DHAR1|OsDHAR1|OsDHAR
LOC_Os05g02730,GLR1|OsWOX3B|GL1|LSY1
LOC_Os05g02750,STAR2
LOC_Os05g02770,OsGPRP3
LOC_Os05g03040,RSR1
LOC_Os05g03150,OsBLE1
LOC_Os05g03430,OsSIZ1
LOC_Os05g03610,OsPLC4
LOC_Os05g03760,OsTZF5
LOC_Os05g03780,OZT1|OsMTP1
LOC_Os05g03820,OsECS
LOC_Os05g03860,LIP19|OsbZIP38
LOC_Os05g03884,OSH71|Oskn2
LOC_Os05g04220,OsGlnB
LOC_Os05g04510,OsSAMS1
LOC_Os05g04520,OsPti1a
LOC_Os05g04630,OsAP1
LOC_Os05g04640,OsWRKY5
LOC_Os05g04700,OsLti6b|ddOs32
LOC_Os05g04740,APG|OsPIL16
LOC_Os05g04820,OsMYB2P-1
LOC_Os05g04900,WLS5
LOC_Os05g05160,OsMPK14
LOC_Os05g05240,OsPPKL2
LOC_Os05g05280,PTB1
LOC_Os05g05310,OsVIL4
LOC_Os05g05590,OsNHX2|OsNHX3
LOC_Os05g05680,OsACO5|OsACO6
LOC_Os05g05790,OsDRB3
LOC_Os05g05800,OsTIR1
LOC_Os05g06270,APIP6
LOC_Os05g06280,SRS3|OsKINESIN-13A
LOC_Os05g06320,ERS2
LOC_Os05g06350,alpha1b
LOC_Os05g06480,Chalk5
LOC_Os05g06660,GS5
LOC_Os05g06670,OsGA2ox1
LOC_Os05g06720,DARX1
LOC_Os05g06940,OsCRSH3
LOC_Os05g07210,OsZIP6
LOC_Os05g07720,OsTAR1
LOC_Os05g07790,BC10|FC116
LOC_Os05g07900,OsBT1-2
LOC_Os05g08430,OsBOR4
LOC_Os05g08540,OsGA3ox1
LOC_Os05g08810,PI3K
LOC_Os05g09020,OsWRKY67
LOC_Os05g09050,OsMLO12
LOC_Os05g09500,OsHXK7
LOC_Os05g09520,GSE5
LOC_Os05g09550,OsDER1
LOC_Os05g10650,OsPPi-PFK
LOC_Os05g10670,OsTZF1
LOC_Os05g10770,JMJ703|OsJMJ703
LOC_Os05g10780,OsACS3
LOC_Os05g10810,OsDGAT
LOC_Os05g10940,OsZIP7a|OsZIP7
LOC_Os05g11130,CYP90D3
LOC_Os05g11414,OSMADS58
LOC_Os05g11510,OsBBX14
LOC_Os05g11730,GSK2|OsGSK2|OsSK22
LOC_Os05g11770,OsSPF1
LOC_Os05g11950,MHZ11
LOC_Os05g12040,OsCYP51G3
LOC_Os05g12260,OsPYL|RCAR5
LOC_Os05g12680,Z15
LOC_Os05g13900,OsPRP|RePRP1.1
LOC_Os05g13940,RePRP1.2
LOC_Os05g14010,OsbHLH073
LOC_Os05g14170,RFC3
LOC_Os05g14194,FLO15|OsGLYI7
LOC_Os05g15160,OsTPT2
LOC_Os05g15630,OsBLE3
LOC_Os05g15640,OsPYL10
LOC_Os05g15770,OsHI-XIP
LOC_Os05g15880,OsXIP
LOC_Os05g16250,P31comet|OsBVF1
LOC_Os05g18770,OsSUN1
LOC_Os05g19500,OsCHX14
LOC_Os05g19970,EBR1
LOC_Os05g20050,rgp2
LOC_Os05g22970,OsGLYI-8
LOC_Os05g23350,XYH
LOC_Os05g23670,JMJ704
LOC_Os05g23740,OsHsp70CP1
LOC_Os05g23860,OsGDI2
LOC_Os05g24010,OsSTLK
LOC_Os05g24160,OsDRB1-1
LOC_Os05g24550,OsCatB
LOC_Os05g25490,OsACS4
LOC_Os05g25770,OsWRKY45|WRKY45
LOC_Os05g25840,OsAGSW1
LOC_Os05g25850,OsMSD
LOC_Os05g25910,OsOFP19
LOC_Os05g26350,PG5b|Prol-08
LOC_Os05g26386|LOC_Os05g26377,CysP13|CpP13|PG5a|Prol-06
LOC_Os05g26890,D1|RGA1
LOC_Os05g26902,OsDjA7
LOC_Os05g26954|LOC_Os05g26926,OsDjA8
LOC_Os05g27730,OsWRKY53
LOC_Os05g27930,OsDREB2B
LOC_Os05g28200,YGL1|OsCHLG
LOC_Os05g28210,OsEm|EMP1|OsEm1
LOC_Os05g28350,OsABI4
LOC_Os05g28510,OsImpbeta1
LOC_Os05g28740,UspA
LOC_Os05g30220,DEPG1
LOC_Os05g30480,OsBiP3|BiP3
LOC_Os05g30500,RH1
LOC_Os05g30750,OsFTIP7
LOC_Os05g30870,OsRLCK185
LOC_Os05g30970,OsBON3
LOC_Os05g31040,OsCKX9
LOC_Os05g31110,OsHXK10
LOC_Os05g31140,OsEGL1
LOC_Os05g31670,OsPM19L1|OsPM1
LOC_Os05g32110,OsBC1L4
LOC_Os05g32140,OsSQD1
LOC_Os05g32210,OsNADK3
LOC_Os05g32270,SMOS1|SHB|RLA1|NGR5
LOC_Os05g32600,R2
LOC_Os05g32710,OsISA2
LOC_Os05g32850,DPS1
LOC_Os05g33040,OsCYCP1;1
LOC_Os05g33130,Cht-2
LOC_Os05g33150,CHIA1;175
LOC_Os05g33230,ARG1
LOC_Os05g33400,OsBphi262
LOC_Os05g33570,FLO4|OsPPDKB|ppdk|OsC4PPDK
LOC_Os05g33730,GID1|OsGID1
LOC_Os05g33810,OsSPL9
LOC_Os05g33840,CLA1|OsDXS1|OsDXS2
LOC_Os05g33940,HSR203J
LOC_Os05g34040,TCD5|CSV1|TSV
LOC_Os05g34050,OsbZIP39
LOC_Os05g34290,OsPCS1
LOC_Os05g34460,TCM5
LOC_Os05g34540,OsGDI1
LOC_Os05g34730,SERF1
LOC_Os05g34770,OsCc1
LOC_Os05g34780,PMR
LOC_Os05g34830,OsNAC52
LOC_Os05g34854,GA20OX4
LOC_Os05g34940,OsMADS4
LOC_Os05g35050,COPT5
LOC_Os05g35170,IDEF2
LOC_Os05g35400,OsBiP4
LOC_Os05g35410,OsAKT2
LOC_Os05g35500,Osmyb1
LOC_Os05g35520,WSL8|OsdNK1
LOC_Os05g36070,OsSPP2
LOC_Os05g36270,OscFBP2
LOC_Os05g36360,OsPUB44
LOC_Os05g37060,MID1|OsARM1
LOC_Os05g37140,Fd
LOC_Os05g37350,DNG701
LOC_Os05g37470,OsAUX3
LOC_Os05g37690,OsCOI1b
LOC_Os05g38000,OsRopGEF10|BGL
LOC_Os05g38120,SH5|RI
LOC_Os05g38140,OsbHLH058|OsPRI2
LOC_Os05g38150,OsP5CS|OsP5CS1
LOC_Os05g38290,OsPP2C49
LOC_Os05g38390,OsLAC13
LOC_Os05g38420,OsLAC
LOC_Os05g38530,OsctHSP70-1
LOC_Os05g38820,OsHAP3B
LOC_Os05g39240,OsAMT2;1
LOC_Os05g39250,CRP
LOC_Os05g39310,OsPDC1
LOC_Os05g39540,OsZIP9
LOC_Os05g39560,OsZIP5
LOC_Os05g39670,OsPRA1
LOC_Os05g39720,WRKY70|OsWRKY70
LOC_Os05g39770,Osh36|OsAMTR1
LOC_Os05g39930,OsPUB2
LOC_Os05g40180,OsSTN8
LOC_Os05g40260,OsSNAT1
LOC_Os05g40384,EUI1
LOC_Os05g40980,OsSIRP1
LOC_Os05g41070,HBF1
LOC_Os05g41070,OsbZIP42
LOC_Os05g41080,CENH3
LOC_Os05g41090,OsCCaMK|OsDMI3
LOC_Os05g41166,Osmyb5
LOC_Os05g41172,OsSET22|SDG728|OsSUVH8
LOC_Os05g41210,OsCam2
LOC_Os05g41220,akin-b|akin-beta
LOC_Os05g41440,OsC3'H1
LOC_Os05g41450,OsHAPL1
LOC_Os05g41760,MFS1
LOC_Os05g41795,OsAIR1
LOC_Os05g41880,OsMSH5
LOC_Os05g41970,GLB1
LOC_Os05g42240,OsSPL
LOC_Os05g43380,OsCPP5
LOC_Os05g43450,OsTFIIF2-1
LOC_Os05g43840,PK4|OsPK4|OsCIPK19
LOC_Os05g43880,SBI
LOC_Os05g43950,OsVOZ2
LOC_Os05g44050,OsRab7|OsRab7B3
LOC_Os05g44140,Hb5
LOC_Os05g44180,OsFTL10
LOC_Os05g44210,OsTPS1
LOC_Os05g44310,OsSec18
LOC_Os05g44340,HSP101|OsClpB-cyt|HSP100
LOC_Os05g44760,OsHXK5
LOC_Os05g45210,OsrbohD|Osrboh5
LOC_Os05g45240,OsYUCCA2
LOC_Os05g45280,OsCOLE1
LOC_Os05g45410,Spl7
LOC_Os05g45420,SnRK1A|OsSnRK1a
LOC_Os05g45720,OsSSIVb
LOC_Os05g45890,AET1
LOC_Os05g46040,OsABIL3|OsPP2C50
LOC_Os05g46230,Orysa;NAP1;2|OsNAP1_L2
LOC_Os05g46240,OsRTH2
LOC_Os05g46260,OsGINT1
LOC_Os05g46270,OsFEN-1
LOC_Os05g46370,OsLF
LOC_Os05g46480,OsLEA3|OsLEA3-1
LOC_Os05g46530,OSIPP3
LOC_Os05g46580,OsFPPS2|FPPS2
LOC_Os05g47446,OsPDCD5
LOC_Os05g47540,OsPEAMT2
LOC_Os05g47560,Stn7
LOC_Os05g47780,OsHRZ2
LOC_Os05g47840,OsIPT7
LOC_Os05g47890,RACK1B|OsWD40-122
LOC_Os05g48010,OsMYB55|OsPL
LOC_Os05g48020,OsSYP71
LOC_Os05g48040,OsMATE2
LOC_Os05g48060,SUI2|ES5
LOC_Os05g48200,OsNADH-GOGAT2
LOC_Os05g48300,OsPUP7
LOC_Os05g48390,LTN1|OsPHO2|OsRLS1
LOC_Os05g48500,OsNINJA1
LOC_Os05g48620,OsTMF
LOC_Os05g48850,OsSND2
LOC_Os05g48870,OsETTIN1|OsARF15
LOC_Os05g48990,DWL2
LOC_Os05g49050,UreG|OsUreG
LOC_Os05g49140,OsMPK7|OsMAPK20-5
LOC_Os05g49170,COR413-TM1|Oscor413-tm1
LOC_Os05g49200,Oryzasin
LOC_Os05g49220,WSL6
LOC_Os05g49730,OsPP2C51
LOC_Os05g49780,OsHAP3C
LOC_Os05g49890,OsRAN2
LOC_Os05g49900,OsCHS
LOC_Os05g49920,OsPPR6
LOC_Os05g49930,OsSLRL2
LOC_Os05g49940,OsCV
LOC_Os05g50120,OsMPK17
LOC_Os05g50270,NL1|SNFL1
LOC_Os05g50380,OsAPL3
LOC_Os05g50410,OsRad21-4|OsREC8
LOC_Os05g50550,OsSPS2
LOC_Os05g50560,OsMPK9
LOC_Os05g50610,OsWRKY8
LOC_Os05g50710,OsLEA5
LOC_Os05g50890,OsJar1|OsGH3.5|OsGH3-5
LOC_Os05g50900,OsFAMA
LOC_Os05g50930,OsSIG5
LOC_Os05g51060,OsPTD1
LOC_Os05g51070,OsJ_RLL1
LOC_Os05g51090,OsSWEET5
LOC_Os05g51360,OsEBS
LOC_Os05g51420,OsHIR3
LOC_Os05g51480,OsDDB1
LOC_Os05g51510,OsABIL2
LOC_Os05g51510,OsPP2C53
LOC_Os05g51570,OsVPE4
LOC_Os05g51630,OsOSCA1.2
LOC_Os05g51690,NRR|CRCT
LOC_Os05g51700,OsNDPK3
LOC_Os05g51820,OsMUTE
LOC_Os05g51830,OsHDT1|HDT701
LOC_Os06g01250,CYP93G2
LOC_Os06g01260,OsPCS2
LOC_Os06g01304,OsPUB12
LOC_Os06g01340,OsCCT19
LOC_Os06g01390,OsACX1
LOC_Os06g01400,RA1
LOC_Os06g01480,OsSWN7
LOC_Os06g01850,OsLFNR2|LFNR2
LOC_Os06g01860,BPH29
LOC_Os06g01920,OsEXPA17
LOC_Os06g02019,KAO
LOC_Os06g02028,EYA1
LOC_Os06g02040,OsLEA4
LOC_Os06g02144,Os6PGDH
LOC_Os06g02200,OsPPR16
LOC_Os06g02220,OsMTN
LOC_Os06g02380,OsCpn60¦Â1
LOC_Os06g02480,MHZ3
LOC_Os06g02490,OsACBP2
LOC_Os06g02520,CYCLOPS|OsIPD3
LOC_Os06g02560,OsGRF5
LOC_Os06g02580,ZN
LOC_Os06g03240,Bph32
LOC_Os06g03580,OsBBI1
LOC_Os06g03610,RUPO
LOC_Os06g03710,DLT|OsGRAS-32|D62|GS6|SMOS2
LOC_Os06g03720,RNRS2
LOC_Os06g03770,OsATM3
LOC_Os06g03850,OsISI1
LOC_Os06g03860,OsSPX-MFS3|OsPSS3
LOC_Os06g03900|LOC_Os06g03890,OsGLIP1
LOC_Os06g03940,LRD6-6|LMR
LOC_Os06g03970,OsSIK1|OsERL
LOC_Os06g03990,OsACS6|SSG6
LOC_Os06g04070,OsADC1
LOC_Os06g04090,OsSWN1
LOC_Os06g04150,YGL18
LOC_Os06g04169,OsBDG
LOC_Os06g04190,OsRAD1
LOC_Os06g04200,Wx
LOC_Os06g04270,OsTK
LOC_Os06g04280,EPSPs|OsEPSPS
LOC_Os06g04500,OsCNIH1
LOC_Os06g04510,OsEno5
LOC_Os06g04540,DP1
LOC_Os06g04710,DDF1
LOC_Os06g04920,OsZFP1|SRZ3
LOC_Os06g05010,OsENOD93-1
LOC_Os06g05060,Hd17|Ef7|OsELF3-1|OsELF3.1|OsELF3
LOC_Os06g05120,OsCDT1|OsCDT2
LOC_Os06g05160,SPDT
LOC_Os06g05190,OsXRCC1
LOC_Os06g05520,OsMKK1
LOC_Os06g05660,Orysa;NAP1;1|OsNAP1_L1
LOC_Os06g06040,OsHOL2
LOC_Os06g06050,D3
LOC_Os06g06090,OsMPK1|OsMAPK6|OsSIPK
LOC_Os06g06260,OsGLIP2
LOC_Os06g06300,RFT1
LOC_Os06g06320,Hd3a
LOC_Os06g06530,HGW
LOC_Os06g06560,OsSSI|SSS1
LOC_Os06g06750,OsMADS5
LOC_Os06g06970,OsDREB1D
LOC_Os06g07210,RNRL1|V3
LOC_Os06g07250,GOS9
LOC_Os06g07540,SRWD3
LOC_Os06g07760,OsSrx
LOC_Os06g08080,OVP2
LOC_Os06g08290,AID1
LOC_Os06g08340,OsERF2
LOC_Os06g08380,GSL5|OsGSL5
LOC_Os06g08400,OsDA1
LOC_Os06g08440,OsRR22|HST1
LOC_Os06g08450,OHK1
LOC_Os06g08500,OsRHL1
LOC_Os06g08510,DPL2
LOC_Os06g08550,OsNPY2
LOC_Os06g08580,OsPHT1
LOC_Os06g08610,OsPHT2
LOC_Os06g08770,OIP30
LOC_Os06g08790,OsORC1
LOC_Os06g09370,OsPTF1
LOC_Os06g09390,OsERF71
LOC_Os06g09630,OsKASI
LOC_Os06g09660,OsARF16
LOC_Os06g09910,OsHAL3
LOC_Os06g09930,OsGPCR
LOC_Os06g10230,OsER1
LOC_Os06g10350,OsC1
LOC_Os06g10580,OsCNGC13
LOC_Os06g10600,Roc8
LOC_Os06g10660,LYP6|OsLYP6
LOC_Os06g10880,OsAREB8|OsAREB1|OsbZIP46|OsABF2|ABL1
LOC_Os06g10990,S5(ORF3)
